# time [s],Power [W]
1465.25,0
1465.5,0
1465.75,0
1466,0
1466.25,0
1466.5,0
1466.75,0
1467,0
1467.25,0
1467.5,0
1467.75,0
1468,0
1468.25,0
1468.5,0
1468.75,0
1469,0
1469.25,0
1469.5,0
1469.75,0
1470,0
1470.25,0
1470.5,0
1470.75,0
1471,0
1471.25,0
1471.5,0
1471.75,0
1472,0
1472.25,0
1472.5,0
1472.75,0
1473,0
1473.25,0
1473.5,0
1473.75,0
1474,0
1474.25,0
1474.5,0
1474.75,0
1475,0
1475.25,0
1475.5,0
1475.75,0
1476,0
1476.25,0
1476.5,0
1476.75,0
1477,0
1477.25,0
1477.5,0
1477.75,0
1478,0
1478.25,0.054712295
1478.5,0.109437248
1478.75,0.164176746
1479,0.218932678
1479.25,0.273706935
1479.5,0.328501403
1479.75,0.383317974
1480,0.438158534
1480.25,0.427118773
1480.5,0.468829872
1480.75,0.510562707
1481,0.552318494
1481.25,0.507206031
1481.5,0.537611696
1481.75,0.568035953
1482,0.598479529
1482.25,0.524659877
1482.5,0.545528779
1482.75,0.566411693
1483,0.587309011
1483.25,0.568662096
1483.5,0.586779542
1483.75,0.604910205
1484,0.623054392
1484.25,0.59705504
1484.5,0.612612663
1484.75,0.628182379
1485,0.643764425
1485.25,0.805626719
1485.5,0.829691919
1485.75,0.853778447
1486,0.87788679
1486.25,1.122234266
1486.5,1.160491946
1486.75,1.198788562
1487,1.237125148
1487.25,1.591267549
1487.5,1.651866932
1487.75,1.71253758
1488,1.773281652
1488.25,2.200866149
1488.5,2.289015119
1488.75,2.377283894
1489,2.465676366
1489.25,2.981973098
1489.5,3.102975878
1489.75,3.224168639
1490,3.345557755
1490.25,3.765833719
1490.5,3.909524936
1490.75,4.053473973
1491,4.197689105
1491.25,4.571122185
1491.5,4.731552507
1491.75,4.892308003
1492,5.053398405
1492.25,4.955459527
1492.5,5.101516333
1492.75,5.24789901
1493,5.394615835
1493.25,5.254264879
1493.5,5.386666424
1493.75,5.519387347
1494,5.652434622
1494.25,5.315338712
1494.5,5.427931499
1494.75,5.540811951
1495,5.653985355
1495.25,5.093269817
1495.5,5.181526989
1495.75,5.270017382
1496,5.358744487
1496.25,4.911709578
1496.5,4.983781402
1496.75,5.056047922
1497,5.12851159
1497.25,4.450825577
1497.5,4.50351492
1497.75,4.556345712
1498,4.609319374
1498.25,3.883217457
1498.5,3.91940172
1498.75,3.95567978
1499,3.992052364
1499.25,3.22684127
1499.5,3.249443394
1499.75,3.27209971
1500,3.294810525
1500.25,2.499851714
1500.5,2.511851355
1500.75,2.523875536
1501,2.535924346
1501.25,2.547997878
1501.5,2.560096221
1501.75,2.572219468
1502,2.584367707
1502.25,2.176046812
1502.5,2.183990179
1502.75,2.191947733
1503,2.199919512
1503.25,2.420458918
1503.5,2.430495908
1503.75,2.440552433
1504,2.450628554
1504.25,2.245363467
1504.5,2.253431058
1504.75,2.261513167
1505,2.269609833
1505.25,2.060153831
1505.5,2.066423018
1505.75,2.072702384
1506,2.078991953
1506.25,2.085291746
1506.5,2.091601785
1506.75,2.097922093
1507,2.104252692
1507.25,2.332171988
1507.5,2.340396419
1507.75,2.348635778
1508,2.356890102
1508.25,2.589344776
1508.5,2.599713347
1508.75,2.610102461
1509,2.62051218
1509.25,3.085529889
1509.5,3.100776103
1509.75,3.116056737
1510,3.13137192
1510.25,4.072740822
1510.5,4.100189893
1510.75,4.127712098
1511,4.155307826
1511.25,5.133062294
1511.5,5.176178897
1511.75,5.219423639
1512,5.262797391
1512.25,6.286874309
1512.5,6.349221815
1512.75,6.411770801
1513,6.474522909
1513.25,7.300294622
1513.5,7.379722546
1513.75,7.459422822
1514,7.539397903
1514.25,7.619650242
1514.5,7.70018229
1514.75,7.780996499
1515,7.862095323
1515.25,7.122862809
1515.5,7.18798942
1515.75,7.253339102
1516,7.318913498
1516.25,5.698293814
1516.5,5.736399119
1516.75,5.774621109
1517,5.812960384
1517.25,4.992840696
1517.5,5.020077464
1517.75,5.04739029
1518,5.074779481
1518.25,3.941003465
1518.5,3.956143891
1518.75,3.971318574
1519,3.986527606
1519.25,3.708748334
1519.5,3.721411837
1519.75,3.734101829
1520,3.746818371
1520.25,2.873260536
1520.5,2.879349359
1520.75,2.885446895
1521,2.891553154
1521.25,2.601028434
1521.5,2.605319173
1521.75,2.609614836
1522,2.613915426
1522.25,1.428844986
1522.5,1.427810928
1522.75,1.426777418
1523,1.425744455
1523.25,0.535988035
1523.5,0.533068819
1523.75,0.530158338
1524,0.527256581
1524.25,-1.047142971
1524.5,-1.047265706
1524.75,-1.047343703
1525,-1.047377124
1525.25,-2.228841041
1525.5,-2.221733032
1525.75,-2.214520133
1526,-2.207202942
1526.25,-3.157232292
1526.5,-3.139923474
1526.75,-3.122443576
1527,-3.104793887
1527.25,-3.456914076
1527.5,-3.433990367
1527.75,-3.410869487
1528,-3.387553112
1528.25,-3.007283846
1528.5,-2.988583948
1528.75,-2.969723773
1529,-2.950704613
1529.25,-2.240524593
1529.5,-2.229659048
1529.75,-2.218689356
1530,-2.207616223
1530.25,-1.3543095
1530.5,-1.35063466
1530.75,-1.346906768
1531,-1.343126089
1531.25,-0.345625469
1531.5,-0.346421475
1531.75,-0.347202336
1532,-0.347968094
1532.25,0.692318932
1532.5,0.691006196
1532.75,0.689695255
1533,0.688386108
1533.25,2.131503234
1533.5,2.136527336
1533.75,2.141558628
1534,2.146597122
1534.25,3.612904565
1534.5,3.631569729
1534.75,3.650280332
1535,3.669036551
1535.25,5.6795021
1535.5,5.727909219
1535.75,5.776466778
1536,5.825175811
1536.25,7.419538486
1536.5,7.499375859
1536.75,7.579489262
1537,7.659881149
1537.25,8.81342741
1537.5,8.919144691
1537.75,9.025252145
1538,9.131753666
1538.25,10.35969649
1538.5,10.49520875
1538.75,10.63125242
1539,10.76783332
1539.25,11.198569
1539.5,11.3438664
1539.75,11.48975407
1540,11.63623836
1540.25,12.39765981
1540.5,12.56135771
1540.75,12.72574913
1541,12.89084169
1541.25,12.73531411
1541.5,12.8936486
1541.75,13.05266585
1542,13.21237283
1542.25,12.36900235
1542.5,12.50652131
1542.75,12.64463002
1543,12.78333377
1543.25,10.84573667
1543.5,10.94344455
1543.75,11.04154841
1544,11.14005101
1544.25,8.046673266
1544.5,8.095709656
1544.75,8.144911961
1545,8.194280906
1545.25,6.086047388
1545.5,6.111061395
1545.75,6.136141134
1546,6.161286783
1546.25,4.735908846
1546.5,4.748654942
1546.75,4.761424907
1547,4.774218778
1547.25,4.058118611
1547.5,4.065872868
1547.75,4.073637789
1548,4.081413387
1548.25,4.455167028
1548.5,4.465417618
1548.75,4.47568495
1549,4.485969049
1549.25,4.496269936
1549.5,4.506587632
1549.75,4.516922161
1550,4.527273545
1550.25,5.278220986
1550.5,5.294172572
1550.75,5.310157359
1551,5.326175406
1551.25,5.342226775
1551.5,5.358311527
1551.75,5.374429722
1552,5.39058142
1552.25,5.782987662
1552.5,5.802330725
1552.75,5.82171781
1553,5.841149008
1553.25,5.4811856
1553.5,5.497558983
1553.75,5.513966331
1554,5.530407704
1554.25,5.929137724
1554.5,5.948813164
1554.75,5.968533307
1555,5.988298243
1555.25,6.393781236
1555.5,6.417026194
1555.75,6.440328218
1556,6.463687436
1556.25,7.266292993
1556.5,7.297203976
1556.75,7.328201064
1557,7.359284492
1557.25,7.784775269
1557.5,7.82008497
1557.75,7.855498318
1558,7.891015619
1558.25,9.125287211
1558.5,9.174488057
1558.75,9.223853006
1559,9.273382658
1559.25,9.729064556
1559.5,9.783865089
1559.75,9.838855152
1560,9.894035469
1560.25,9.949406769
1560.5,10.00496978
1560.75,10.06072522
1561,10.11667383
1561.25,10.17281632
1561.5,10.22915343
1561.75,10.28568589
1562,10.34241441
1562.25,10.39933972
1562.5,10.45646256
1562.75,10.51378365
1563,10.57130371
1563.25,11.06097176
1563.5,11.12422973
1563.75,11.18771488
1564,11.2514281
1564.25,11.31537024
1564.5,11.37954219
1564.75,11.44394481
1565,11.50857898
1565.25,11.57344557
1565.5,11.63854544
1565.75,11.70387947
1566,11.76944854
1566.25,12.28793885
1566.5,12.3596852
1566.75,12.43169808
1567,12.50397855
1567.25,11.65685758
1567.5,11.71834953
1567.75,11.78005517
1568,11.84197523
1568.25,11.4381311
1568.5,11.4950682
1568.75,11.55219559
1569,11.60951386
1569.25,11.19520189
1569.5,11.24764084
1569.75,11.30024756
1570,11.35302254
1570.25,10.92870446
1570.5,10.97670851
1570.75,11.02485884
1571,11.07315584
1571.25,10.63930042
1571.5,10.68293999
1571.75,10.72670549
1572,10.77059721
1572.25,10.32768085
1572.5,10.36703409
1572.75,10.40649412
1573,10.44606119
1573.25,9.012836065
1573.5,9.039339472
1573.75,9.065899799
1574,9.092517136
1574.25,8.131813161
1574.5,8.150647372
1574.75,8.169513778
1575,8.188412419
1575.25,7.2159308
1575.5,7.22776323
1575.75,7.239610027
1576,7.251471201
1576.25,5.772895928
1576.5,5.775564764
1576.75,5.7782345
1577,5.780905136
1577.25,4.790139818
1577.5,4.787669818
1577.75,4.785200718
1578,4.782732517
1578.25,3.788437044
1578.5,3.781645134
1578.75,3.774861307
1579,3.76808556
1579.25,3.761317888
1579.5,3.754558285
1579.75,3.747806747
1580,3.741063269
1580.25,2.748138912
1580.5,2.737938715
1580.75,2.72776085
1581,2.717605294
1581.25,3.198450966
1581.5,3.18995735
1581.75,3.181477974
1582,3.173012828
1582.25,2.186028877
1582.5,2.174588185
1582.75,2.163179407
1583,2.151802505
1583.25,1.653909949
1583.5,1.641419485
1583.75,1.628972235
1584,1.616568138
1584.25,1.120681221
1584.5,1.107413009
1584.75,1.094200898
1585,1.081044799
1585.25,0.587843102
1585.5,0.574078784
1585.75,0.560384982
1586,0.546761565
1586.25,0.056934026
1586.5,0.04296453
1586.75,0.029081415
1587,0.015284505
1587.25,0.001573621
1587.5,-0.008242311
1587.75,-0.017502274
1588,-0.026703764
1588.25,0.415803053
1588.5,0.402937688
1588.75,0.390141172
1589,0.377413374
1589.25,1.294536826
1589.5,1.283328133
1589.75,1.272160811
1590,1.261034799
1590.25,1.712322324
1590.5,1.702249634
1590.75,1.692207174
1591,1.682194903
1591.25,2.592725162
1591.5,2.585281514
1591.75,2.577851244
1592,2.570434341
1592.25,2.563030793
1592.5,2.55564059
1592.75,2.548263719
1593,2.54090017
1593.25,3.448419656
1593.5,3.444346727
1593.75,3.440277123
1594,3.436210843
1594.25,3.432147884
1594.5,3.428088245
1594.75,3.424031926
1595,3.419978924
1595.25,2.50428185
1595.5,2.496997992
1595.75,2.489727375
1596,2.48246999
1596.25,2.475225823
1596.5,2.467994865
1596.75,2.460777103
1597,2.453572527
1597.25,1.090080831
1597.5,1.079642029
1597.75,1.06924345
1598,1.058885033
1598.25,0.599686991
1598.5,0.588749133
1598.75,0.577863471
1599,0.567029914
1599.25,0.110791026
1599.5,0.099629958
1599.75,0.088534461
1600,0.077504408
1600.25,-0.256536842
1600.5,-0.264128373
1600.75,-0.271664998
1601,-0.27914684
1601.25,-0.286574018
1601.5,-0.293946656
1601.75,-0.301264874
1602,-0.308528793
1602.25,0.405704993
1602.5,0.39571806
1602.75,0.385781642
1603,0.37589565
1603.25,1.227779064
1603.5,1.219227464
1603.75,1.210704101
1604,1.202208935
1604.25,1.622486614
1604.5,1.614949014
1604.75,1.607430926
1605,1.599932327
1605.25,2.873851478
1605.5,2.870261395
1605.75,2.866674424
1606,2.863090563
1606.25,2.859509811
1606.5,2.855932167
1606.75,2.852357629
1607,2.848786196
1607.25,3.697265316
1607.5,3.697265316
1607.75,3.697265316
1608,3.697265316
1608.25,3.697265316
1608.5,3.697265316
1608.75,3.697265316
1609,3.697265316
1609.25,4.550114814
1609.5,4.554488297
1609.75,4.558864886
1610,4.563244582
1610.25,4.140297224
1610.5,4.142389147
1610.75,4.144481848
1611,4.146575327
1611.25,5.004335594
1611.5,5.011226913
1611.75,5.018125244
1612,5.02503059
1612.25,5.461284507
1612.5,5.470914523
1612.75,5.480557043
1613,5.490212078
1613.25,6.362385105
1613.5,6.378117789
1613.75,6.393878736
1614,6.409667982
1614.25,6.859454782
1614.5,6.878649098
1614.75,6.897882108
1615,6.917153872
1615.25,7.810641368
1615.5,7.837338312
1615.75,7.864099679
1616,7.890925597
1616.25,8.800043127
1616.5,8.835212168
1616.75,8.870478305
1617,8.905841772
1617.25,9.387146668
1617.5,9.427151116
1617.75,9.467272289
1618,9.507510495
1618.25,9.998743128
1618.5,10.04390333
1618.75,10.08920201
1619,10.13463958
1619.25,9.268191069
1619.5,9.304649856
1619.75,9.341208829
1620,9.377868224
1620.25,8.954485737
1620.5,8.986984487
1620.75,9.01956678
1621,9.052232793
1621.25,8.157242926
1621.5,8.181892032
1621.75,8.206595013
1622,8.231351962
1622.25,7.322779985
1622.5,7.340215196
1622.75,7.357680891
1623,7.37517711
1623.25,5.518676207
1623.5,5.523719522
1623.75,5.528766235
1624,5.533816348
1624.25,4.133038022
1624.5,4.130812995
1624.75,4.128588818
1625,4.12636549
1625.25,2.72132506
1625.5,2.713652244
1625.75,2.705992999
1626,2.698347315
1626.25,-0.068280935
1626.5,-0.077157223
1626.75,-0.08597584
1627,-0.094736906
1627.25,-1.362035792
1627.5,-1.370267655
1627.75,-1.378387623
1628,-1.386396029
1628.25,-2.635266366
1628.5,-2.640298544
1628.75,-2.64514827
1629,-2.64981625
1629.25,-2.959245379
1629.5,-2.962477672
1629.75,-2.965509917
1630,-2.968342947
1630.25,-2.671268354
1630.5,-2.674821373
1630.75,-2.678197757
1631,-2.681398214
1631.25,-1.208604504
1631.5,-1.215155477
1631.75,-1.221615588
1632,-1.227985102
1632.25,-0.065459037
1632.5,-0.072231461
1632.75,-0.078960768
1633,-0.085647046
1633.25,2.412770124
1633.5,2.40773467
1633.75,2.402706183
1634,2.397684657
1634.25,3.241095968
1634.5,3.239224708
1634.75,3.237354222
1635,3.235484508
1635.25,3.657726707
1635.5,3.657726707
1635.75,3.657726707
1636,3.657726707
1636.25,3.233615566
1636.5,3.231747397
1636.75,3.229879999
1637,3.228013373
1637.25,2.37933188
1637.5,2.374342779
1637.75,2.369360612
1638,2.364385375
1638.25,1.93751766
1638.5,1.931306554
1638.75,1.925107736
1639,1.918921196
1639.25,1.492658187
1639.5,1.485460742
1639.75,1.478282418
1640,1.471123192
1640.25,1.882059134
1640.5,1.875958214
1640.75,1.869869481
1641,1.863792923
1641.25,2.691262073
1641.5,2.687831923
1641.75,2.684404811
1642,2.680980736
1642.25,3.926948675
1642.5,3.928960696
1642.75,3.930973477
1643,3.932987017
1643.25,5.605270265
1643.5,5.617365732
1643.75,5.629480231
1644,5.641613784
1644.25,6.494129083
1644.5,6.512583714
1644.75,6.531075856
1645,6.549605571
1645.25,7.838674026
1645.5,7.868283365
1645.75,7.897969862
1646,7.927733693
1646.25,8.385502076
1646.5,8.419524397
1646.75,8.453640979
1647,8.487852059
1647.25,9.387470625
1647.5,9.43075333
1647.75,9.474169127
1648,9.517718408
1648.25,9.999592936
1648.5,10.04819579
1648.75,10.09695488
1649,10.14587069
1649.25,10.1949437
1649.5,10.24417441
1649.75,10.29356331
1650,10.34311087
1650.25,10.39281759
1650.5,10.44268394
1650.75,10.49271043
1651,10.54289753
1651.25,9.683235906
1651.5,9.724103462
1651.75,9.765089992
1652,9.806195802
1652.25,9.3878837
1652.5,9.424671247
1652.75,9.461559751
1653,9.49854945
1653.25,9.071872661
1653.5,9.104672996
1653.75,9.137557513
1654,9.170526389
1654.25,8.268588772
1654.5,8.293481036
1654.75,8.318427585
1655,8.343428511
1655.25,8.368483902
1655.5,8.393593852
1655.75,8.41875845
1656,8.443977787
1656.25,8.469251954
1656.5,8.494581042
1656.75,8.519965142
1657,8.545404344
1657.25,8.57089874
1657.5,8.59644842
1657.75,8.622053475
1658,8.647713996
1658.25,8.673430073
1658.5,8.699201798
1658.75,8.725029262
1659,8.750912554
1659.25,8.776851767
1659.5,8.80284699
1659.75,8.828898315
1660,8.855005832
1660.25,8.881169633
1660.5,8.907389808
1660.75,8.933666447
1661,8.959999643
1661.25,8.496630286
1661.5,8.519062652
1661.75,8.541538509
1662,8.564057918
1662.25,9.079201336
1662.5,9.105847212
1662.75,9.132550234
1663,9.159310493
1663.25,8.690323291
1663.5,8.713130417
1663.75,8.735981556
1664,8.75887677
1664.25,8.283390475
1664.5,8.302483325
1664.75,8.321608677
1665,8.34076657
1665.25,8.359957042
1665.5,8.379180131
1665.75,8.398435876
1666,8.417724314
1666.25,7.431121814
1666.5,7.44321457
1666.75,7.455321896
1667,7.467443804
1667.25,7.479580305
1667.5,7.49173141
1667.75,7.503897131
1668,7.51607748
1668.25,7.022386616
1668.5,7.031240118
1668.75,7.040101863
1669,7.048971858
1669.25,7.057850105
1669.5,7.066736611
1669.75,7.075631379
1670,7.084534415
1670.25,6.585341671
1670.5,6.591085566
1670.75,6.596833141
1671,6.602584396
1671.25,6.099629631
1671.5,6.102407692
1671.75,6.105186674
1672,6.107966577
1672.25,6.110747402
1672.5,6.113529148
1672.75,6.116311815
1673,6.119095405
1673.25,6.121879916
1673.5,6.12466535
1673.75,6.127451706
1674,6.130238984
1674.25,5.623308662
1674.5,5.623308662
1674.75,5.623308662
1675,5.623308662
1675.25,5.623308662
1675.5,5.623308662
1675.75,5.623308662
1676,5.623308662
1676.25,5.113790798
1676.5,5.111204178
1676.75,5.108618481
1677,5.106033705
1677.25,4.594535807
1677.5,4.589572445
1677.75,4.584612768
1678,4.579656775
1678.25,4.066797389
1678.5,4.059678188
1678.75,4.052567262
1679,4.045464608
1679.25,4.03837022
1679.5,4.031284093
1679.75,4.024206222
1680,4.017136603
1680.25,4.010075231
1680.5,4.003022101
1680.75,3.995977209
1681,3.988940549
1681.25,4.990670398
1681.5,4.988127851
1681.75,4.985586218
1682,4.983045499
1682.25,5.484782681
1682.5,5.484782681
1682.75,5.484782681
1683,5.484782681
1683.25,6.493938606
1683.5,6.499623822
1683.75,6.505312695
1684,6.511005226
1684.25,7.528272467
1684.5,7.540482103
1684.75,7.552706401
1685,7.564945372
1685.25,7.577199026
1685.5,7.589467376
1685.75,7.601750432
1686,7.614048206
1686.25,7.62636071
1686.5,7.638687954
1686.75,7.65102995
1687,7.663386709
1687.25,7.675758244
1687.5,7.688144564
1687.75,7.700545682
1688,7.712961609
1688.25,6.70092029
1688.5,6.706738044
1688.75,6.712559506
1689,6.718384678
1689.25,6.72421356
1689.5,6.730046154
1689.75,6.735882462
1690,6.741722485
1690.25,6.23401845
1690.5,6.236840916
1690.75,6.239664311
1691,6.242488637
1691.25,6.245313892
1691.5,6.248140077
1691.75,6.250967192
1692,6.253795238
1692.25,6.256624214
1692.5,6.259454121
1692.75,6.262284958
1693,6.265116727
1693.25,6.267949427
1693.5,6.270783058
1693.75,6.273617621
1694,6.276453116
1694.25,6.279289542
1694.5,6.282126901
1694.75,6.284965192
1695,6.287804416
1695.25,6.290644572
1695.5,6.293485661
1695.75,6.296327683
1696,6.299170638
1696.25,6.302014526
1696.5,6.304859348
1696.75,6.307705104
1697,6.310551794
1697.25,6.313399417
1697.5,6.316247975
1697.75,6.319097467
1698,6.321947894
1698.25,5.808226544
1698.5,5.808226544
1698.75,5.808226544
1699,5.808226544
1699.25,5.291854502
1699.5,5.289204746
1699.75,5.286555924
1700,5.283908037
1700.25,4.765492921
1700.5,4.760403419
1700.75,4.755317651
1701,4.750235614
1701.25,4.745157308
1701.5,4.740082731
1701.75,4.735011882
1702,4.729944759
1702.25,4.724881361
1702.5,4.719821687
1702.75,4.714765734
1703,4.709713502
1703.25,4.191516687
1703.5,4.184253281
1703.75,4.176998233
1704,4.169751538
1704.25,4.674451939
1704.5,4.669429422
1704.75,4.664410612
1705,4.659395508
1705.25,4.65438411
1705.5,4.649376416
1705.75,4.644372423
1706,4.639372131
1706.25,4.634375539
1706.5,4.629382645
1706.75,4.624393447
1707,4.619407944
1707.25,5.124146504
1707.5,5.121556193
1707.75,5.118966805
1708,5.11637834
1708.25,5.113790798
1708.5,5.111204178
1708.75,5.108618481
1709,5.106033705
1709.25,5.103449852
1709.5,5.100866921
1709.75,5.098284911
1710,5.095703823
1710.25,6.110747402
1710.5,6.113529148
1710.75,6.116311815
1711,6.119095405
1711.25,6.121879916
1711.5,6.12466535
1711.75,6.127451706
1712,6.130238984
1712.25,6.642946367
1712.5,6.648727121
1712.75,6.654511568
1713,6.660299711
1713.25,7.177017727
1713.5,7.186014798
1713.75,7.195020196
1714,7.204033925
1714.25,7.213055991
1714.5,7.222086398
1714.75,7.231125151
1715,7.240172255
1715.25,7.76277363
1715.5,7.775263771
1715.75,7.787768789
1716,7.800288695
1716.25,7.812823501
1716.5,7.825373217
1716.75,7.837937856
1717,7.850517429
1717.25,8.380084131
1717.5,8.396352329
1717.75,8.412643923
1718,8.428958934
1718.25,8.445297387
1718.5,8.461659301
1718.75,8.478044701
1719,8.494453607
1719.25,9.032091164
1719.5,9.05244604
1719.75,9.072834875
1720,9.093257706
1720.25,8.590089954
1720.5,8.606659295
1720.75,8.623252315
1721,8.639869038
1721.25,8.131069227
1721.5,8.143995408
1721.75,8.156936795
1722,8.169893399
1722.25,7.129360569
1722.5,7.135448917
1722.75,7.141541076
1723,7.147637046
1723.25,6.626478963
1723.5,6.629429463
1723.75,6.632380917
1724,6.635333325
1724.25,5.583566449
1724.5,5.580814731
1724.75,5.578063967
1725,5.575314157
1725.25,3.46714624
1725.5,3.455432651
1725.75,3.443742849
1726,3.43207681
1726.25,1.326291932
1726.5,1.309024922
1726.75,1.291834578
1727,1.274720769
1727.25,-0.914640968
1727.5,-0.927837033
1727.75,-0.940907316
1728,-0.95385215
1728.25,-2.718743867
1728.5,-2.729393432
1728.75,-2.739814217
1729,-2.750007055
1729.25,-4.4824189
1729.5,-4.486412517
1729.75,-4.490047111
1730,-4.493324359
1730.25,-4.83370686
1730.5,-4.834650882
1730.75,-4.835212771
1731,-4.835394421
1731.25,-5.165630332
1731.5,-5.163234977
1731.75,-5.160434673
1732,-5.15723155
1732.25,-4.830360596
1732.5,-4.828241786
1732.75,-4.825756311
1733,-4.822906068
1733.25,-4.503177245
1733.5,-4.501406114
1733.75,-4.499303913
1734,-4.49687232
1734.25,-4.184072083
1734.5,-4.182705731
1734.75,-4.181041356
1735,-4.179080435
1735.25,-4.176824444
1735.5,-4.17427486
1735.75,-4.171433159
1736,-4.168300816
1736.25,-4.462250437
1736.5,-4.456721188
1736.75,-4.450880437
1737,-4.444729862
1737.25,-4.14750871
1737.5,-4.142614665
1737.75,-4.137440568
1738,-4.131987897
1738.25,-4.126258126
1738.5,-4.120252733
1738.75,-4.113973194
1739,-4.107420984
1739.25,-3.543988474
1739.5,-3.540412893
1739.75,-3.536613479
1740,-3.532591355
1740.25,-2.7097452
1740.5,-2.709647512
1740.75,-2.709388441
1741,-2.708968695
1741.25,-1.634813637
1741.5,-1.638105048
1741.75,-1.641300355
1742,-1.644399889
1742.25,-1.382519722
1742.5,-1.386118308
1742.75,-1.389635134
1743,-1.393070469
1743.25,-0.873398419
1743.5,-0.877686452
1743.75,-0.881916653
1744,-0.886089182
1744.25,-0.631511787
1744.5,-0.635890706
1744.75,-0.640222339
1745,-0.644506807
1745.25,-0.648744233
1745.5,-0.652934736
1745.75,-0.657078438
1746,-0.661175461
1746.25,-0.665225927
1746.5,-0.669229955
1746.75,-0.673187669
1747,-0.677099188
1747.25,-0.179673266
1747.5,-0.183832722
1747.75,-0.187962815
1748,-0.192063609
1748.25,-0.196135164
1748.5,-0.200177543
1748.75,-0.204190809
1749,-0.208175023
1749.25,0.410727243
1749.5,0.405211343
1749.75,0.399719209
1750,0.394250802
1750.25,0.747139715
1750.5,0.742117896
1750.75,0.737112482
1751,0.732123454
1751.25,0.727150787
1751.5,0.722194461
1751.75,0.717254452
1752,0.712330739
1752.25,0.707423299
1752.5,0.702532111
1752.75,0.697657152
1753,0.6927984
1753.25,0.687955833
1753.5,0.683129428
1753.75,0.678319164
1754,0.673525018
1754.25,0.668746969
1754.5,0.663984993
1754.75,0.659239069
1755,0.654509174
1755.25,0.649795287
1755.5,0.645097385
1755.75,0.640415446
1756,0.635749448
1756.25,0.631099369
1756.5,0.626465187
1756.75,0.621846878
1757,0.617244422
1757.25,0.268395945
1757.5,0.263515856
1757.75,0.258658487
1758,0.253823797
1758.25,0.590861645
1758.5,0.586366395
1758.75,0.581886825
1759,0.577422912
1759.25,0.233134624
1759.5,0.228420249
1759.75,0.223728311
1760,0.219058773
1760.25,0.214411595
1760.5,0.209786741
1760.75,0.20518417
1761,0.200603846
1761.25,0.196045729
1761.5,0.191509781
1761.75,0.186995965
1762,0.182504241
1762.25,0.178034572
1762.5,0.173586919
1762.75,0.169161243
1763,0.164757507
1763.25,0.160375673
1763.5,0.156015701
1763.75,0.151677553
1764,0.147361192
1764.25,-0.126195345
1764.5,-0.129122324
1764.75,-0.132029141
1765,-0.134915839
1765.25,-0.58160892
1765.5,-0.584028339
1765.75,-0.586414744
1766,-0.588768223
1766.25,-1.467203539
1766.5,-1.466925073
1766.75,-1.466578628
1767,-1.46616447
1767.25,-2.325315149
1767.5,-2.319912507
1767.75,-2.314395719
1768,-2.308765382
1768.25,-3.560332803
1768.5,-3.542904564
1768.75,-3.525272521
1769,-3.507438152
1769.25,-4.501799513
1769.5,-4.469959779
1769.75,-4.437827703
1770,-4.405405946
1770.25,-5.149383752
1770.5,-5.102865379
1770.75,-5.055980079
1771,-5.008731828
1771.25,-4.961124601
1771.5,-4.913162375
1771.75,-4.864849123
1772,-4.816188823
1772.25,-4.76718545
1772.5,-4.717842979
1772.75,-4.668165387
1773,-4.618156648
1773.25,-4.232468214
1773.5,-4.189101693
1773.75,-4.14545417
1774,-4.101528923
1774.25,-3.577973648
1774.5,-3.543518778
1774.75,-3.508846381
1775,-3.473958844
1775.25,-2.980496555
1775.5,-2.954058101
1775.75,-2.9274549
1776,-2.900688632
1776.25,-2.873760972
1776.5,-2.846673598
1776.75,-2.819428188
1777,-2.792026419
1777.25,-2.904226855
1777.5,-2.873645374
1777.75,-2.842899843
1778,-2.811992159
1778.25,-3.311158315
1778.5,-3.266968962
1778.75,-3.222569884
1779,-3.177964041
1779.25,-3.629392353
1779.5,-3.569110732
1779.75,-3.508573924
1780,-3.44778629
1780.25,-3.730354808
1780.5,-3.656095737
1780.75,-3.581554673
1781,-3.506737274
1781.25,-3.32711812
1781.5,-3.256259383
1781.75,-3.185155205
1782,-3.113810787
1782.25,-2.756586792
1782.5,-2.697516358
1782.75,-2.638257404
1783,-2.578813905
1783.25,-2.084208976
1783.5,-2.043007608
1783.75,-2.001682467
1784,-1.960235939
1784.25,-1.517243614
1784.5,-1.490819858
1784.75,-1.464319679
1785,-1.437744371
1785.25,-1.261615756
1785.5,-1.240064332
1785.75,-1.218453825
1786,-1.196785208
1786.25,-1.105590423
1786.5,-1.086199308
1786.75,-1.066758289
1787,-1.047268197
1787.25,-1.027729864
1787.5,-1.008144123
1787.75,-0.988511805
1788,-0.968833744
1788.25,-1.008177839
1788.5,-0.98600074
1788.75,-0.963775817
1789,-0.941504043
1789.25,-1.079146523
1789.5,-1.048705236
1789.75,-1.018206222
1790,-0.987650959
1790.25,-1.14323264
1790.5,-1.099843854
1790.75,-1.056384364
1791,-1.012856555
1791.25,-1.161992705
1791.5,-1.099301948
1791.75,-1.036526534
1792,-0.973670438
1792.25,-1.027449908
1792.5,-0.946718304
1792.75,-0.86590094
1793,-0.785003477
1793.25,-0.684903013
1793.5,-0.608506719
1793.75,-0.532050469
1794,-0.455539462
1794.25,-0.522914699
1794.5,-0.348679376
1794.75,-0.174368789
1795,0
1795.25,0
1795.5,0
1795.75,0
1796,0
1796.25,0
1796.5,0
1796.75,0
1797,0
1797.25,0
